"","SimNum","Linked_Stages","Survive_Fish","Survive_Total","Max_T","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"new_val",1,1,3,29,4.50822947574214,676.043807726039,676.043968617874,350.92422809091,350.874630554454,31.9229798686509,31.9229784160142,44.8928056360887,44.8866767879729,137.31635695334,137.316512155834,778.555161298265,778.448901965517,506.804470904049,506.804478046026,109.879947419944,109.841169411403
"new_val",2,1,3,22,4,589.679533668218,589.430550723225,164.303376934217,162.107778303065,29.0254499219536,28.9778613636151,135.916920451628,133.994489913626,22.2275870863043,22.0257769924308,17.2418890468777,16.8742229037514,538.42649665996,538.426912367179,0.0490682740623826,0.06269192853556
"new_val",3,1,2,15,3.63322916666667,557.381248296904,555.749921471121,15.4578053424287,6.00920167987048,17.992911433647,16.3858694594914,15.0324237369174,5.50168259511069,0.579222777563269,0.57706253412786,0.00129887485972035,0.00159909887381786,538.809114085694,538.786989477501,0.0222608579479991,0.0234500098570566
"new_val",4,1,3,17,3.58123668026548,559.833428921967,559.826546499313,98.7876430066032,98.6152649910683,21.2920086991131,21.2842214414996,98.083050497518,97.9004496774577,8.02328542913521e-19,4.28627374413066e-57,1.32051523573221e-35,1.18695646241714e-111,538.541420222854,538.542325057813,0.0263302671694918,0.0240278905940358
"new_val",5,1,3,37,4.95833333333333,636.148302108422,636.14823147091,412.277894352988,412.205006531845,75.3178149426981,75.3177271634063,352.31031764715,352.261460970183,37.2282817740271,37.2283137059673,328.35892762766,328.316204219722,523.602205391697,523.602190601536,152.371417818472,152.349220084928
"new_val",6,1,3,24,5.0839405548738,590.232328502336,591.049509038917,25.2134448656079,28.4347462604236,26.6648647209657,26.9205790479373,25.4467838747677,29.7122724091761,27.2544778198468,27.8465669597342,0.560941501809625,0.269060027223067,536.312985961524,536.282363031246,0.169713558566055,0.206460899496621
"new_val",7,1,2,25,4,568.694706053743,568.697797961161,33.5620527117285,33.5505582018907,25.7726204376682,25.774113145137,38.5300688216399,38.531097279651,6.91894600858262,6.9206502953411,0.154285876622928,0.154167337971037,536.003139607492,536.003034520683,0.117216097273918,0.117724471930757
"new_val",8,1,3,23,4,576.066828634353,576.060202608066,116.911415238784,116.904122977952,26.5400190776088,26.5416955383607,117.383370002712,117.401397044177,11.8496556870249,11.8404748794684,0.189495547146137,0.189387911712099,537.677153869719,537.678032190237,0.049150523431173,0.0482359729387612
"new_val",9,1,1,27,4.76897947731281,1936.88148944389,1937.11384058132,22253.9253043759,22335.3888721453,35.9269110072961,35.9099165892873,10.468575461821,10.500544986177,1661.33264553555,1661.31903377416,5068.73182389158,5067.77881341751,239.62193290105,239.88489021788,12304.3957706426,12358.2782150763
"new_val",10,1,1,14,4.23611111111111,887.379006351738,796.950323974085,7155.99329530002,465.879062369756,0.0985111025496155,0.0985361362864966,0.00113170405741385,0.00112799759797451,843.754153894791,759.313399235926,6148.87197321908,394.149916843397,43.5263413543977,37.5383886018726,97.089649662669,67.5714595891341
"new_val",11,1,3,27,3.50919540229885,579.452674006984,579.471366034836,266.951253355648,266.806240211017,23.0312708624481,23.0233478382036,260.443084275414,260.301465818152,19.5059968307941,19.5346395972118,0.0352303177417364,0.0291787555380069,536.915406313741,536.913378599421,0.0377274304266066,0.0375868815152029
"new_val",12,1,2,21,3.93608630952381,566.140133540034,566.159476792325,0.612022389804642,0.600211679648766,26.6526996518291,26.6083718111269,0.943236416771013,0.916645248902933,3.38516173303081,3.44277042606688,0.829432061152112,0.857369260587317,536.748054547146,536.737231942636,0.0603086249939415,0.0623705595191235
"new_val",13,1,3,22,4,589.679533668218,589.430550723225,164.303376934217,162.107778303065,29.0254499219536,28.9778613636151,135.916920451628,133.994489913626,22.2275870863043,22.0257769924308,17.2418890468777,16.8742229037514,538.42649665996,538.426912367179,0.0490682740623826,0.06269192853556
"new_val",14,1,2,15,3.63322916666667,557.381248296904,555.749921471121,15.4578053424287,6.00920167987048,17.992911433647,16.3858694594914,15.0324237369174,5.50168259511069,0.579222777563269,0.57706253412786,0.00129887485972035,0.00159909887381786,538.809114085694,538.786989477501,0.0222608579479991,0.0234500098570566
"new_val",15,1,3,17,3.58123668026548,559.833428921967,559.826546499313,98.7876430066032,98.6152649910683,21.2920086991131,21.2842214414996,98.083050497518,97.9004496774577,8.02328542913521e-19,4.28627374413066e-57,1.32051523573221e-35,1.18695646241714e-111,538.541420222854,538.542325057813,0.0263302671694918,0.0240278905940358
"new_val",16,1,3,37,4.95833333333333,636.148302108422,636.14823147091,412.277894352988,412.205006531845,75.3178149426981,75.3177271634063,352.31031764715,352.261460970183,37.2282817740271,37.2283137059673,328.35892762766,328.316204219722,523.602205391697,523.602190601536,152.371417818472,152.349220084928
"new_val",17,1,3,24,5.0839405548738,590.232328502336,591.049509038917,25.2134448656079,28.4347462604236,26.6648647209657,26.9205790479373,25.4467838747677,29.7122724091761,27.2544778198468,27.8465669597342,0.560941501809625,0.269060027223067,536.312985961524,536.282363031246,0.169713558566055,0.206460899496621
"new_val",18,1,2,25,4,568.694706053743,568.697797961161,33.5620527117285,33.5505582018907,25.7726204376682,25.774113145137,38.5300688216399,38.531097279651,6.91894600858262,6.9206502953411,0.154285876622928,0.154167337971037,536.003139607492,536.003034520683,0.117216097273918,0.117724471930757
"new_val",19,1,3,23,4,576.066828634353,576.060202608066,116.911415238784,116.904122977952,26.5400190776088,26.5416955383607,117.383370002712,117.401397044177,11.8496556870249,11.8404748794684,0.189495547146137,0.189387911712099,537.677153869719,537.678032190237,0.049150523431173,0.0482359729387612
